Episode,Fault,Stage,Success,MTTD,MTTR,Messages,Confidence
973,InformationDelay,AS4,True,1.742512712862541,6.547053453976403,6,0.9781887798957376
974,ActuatorFailure,AS5,True,3.8387329594467587,11.649234823685324,9,0.9158241649435805
975,SensorDrift,AS1,True,1.3085988513093938,4.7045413797217925,6,0.9656402616320001
976,SensorDrift,AS1,True,1.272619267905891,4.327264706531409,6,0.9725122093056002
977,AnalyticsFailure,AS3,True,4.555664192248872,12.050434116293998,10,0.9254104089611624
978,MissingData,AS1,True,1.5951116109831736,5.3358291215278655,5,0.8966766676130581
979,CommunicationLoss,AS2,True,2.6147043699994073,8.59632655682213,8,0.8912701579347028
980,MissingData,AS1,True,1.416707354326653,5.30324705710487,5,0.8961648635022113
981,PacketDelay,AS2,True,1.9426445560763272,6.111888093166535,7,0.9298495882100866
982,SensorDrift,AS1,True,1.2681671335310738,4.028407061819357,6,0.9780097674444803
983,CommunicationLoss,AS2,True,2.4529591480346733,7.602898680076807,8,0.8916257520162114
984,AnalyticsFailure,AS3,True,3.8297827991398368,11.177791767557272,10,0.9254347101476534
985,ActuatorFailure,AS5,True,3.2473961256688546,10.11230791748476,9,0.8528456358790268
986,PacketDelay,AS2,True,2.1367932796366027,6.204032244115413,7,0.9305463372347359
987,CommunicationLoss,AS2,False,2.88676522212436,8.979044216183349,8,0.8909601760810543
988,SensorNoise,AS1,True,0.6711202563877395,3.300418714101087,5,0.99
989,SensorDrift,AS1,True,1.216856485727436,4.047213002452524,6,0.9824078139555843
990,InformationDelay,AS4,True,1.8776921882402682,6.611759196676663,6,0.9782957047676539
991,SensorDrift,AS1,True,1.0810389428858398,4.598307430199113,6,0.9859262511644675
992,PacketDelay,AS2,True,2.2475446602497815,6.566624465016509,7,0.9312295226179774
993,SensorNoise,AS1,True,0.7449877005362189,3.04083417310834,5,0.99
994,SensorDrift,AS1,True,1.181782043363346,4.412540882529674,6,0.988741000931574
995,CommunicationLoss,AS2,True,2.599711347123625,8.193737798422736,8,0.8905459186426212
996,SensorNoise,AS1,True,0.7000200659445022,3.160259031561816,5,0.99
997,CommunicationLoss,AS2,True,2.6966049112565087,8.059888842835717,8,0.8903314717562023
998,CommunicationLoss,AS2,True,2.801005141043191,8.812798790130968,8,0.8902756486091503
999,SensorDrift,AS1,True,1.3163909587658031,4.336606264160058,6,0.99
